Country,Maker/Brand,Type,Group_Segment,Segment,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Region,Total
China,WEY,SUV,SUV,SUV-D,0,0,0,0,0,0,0,28766,13540,6158,Asia,48464
China,WEY,SUV,SUV,SUV-D,0,0,0,0,0,0,0,84765,0,0,Asia,84765
China,WEY,SUV,SUV,SUV-D,0,0,0,0,18773,57092,42624,11329,0,0,Asia,129818
China,WEY,SUV,SUV,SUV-D,0,0,0,53093,54702,20592,17513,2014,0,0,Asia,147914
China,WEY,SUV,SUV,SUV-D,0,0,0,0,3732,698,0,0,0,0,Asia,4430
China,WEY,MPV,MPV,MPV,0,0,0,0,0,0,0,0,0,1611,Asia,1611
China,Tank,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,101881,115714,Asia,217595
China,Tank,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,0,11699,Asia,11699
China,Tank,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,22428,44932,Asia,67360
China,ORA,Sedan/Hatchback,Passenger,Passenger A,0,0,0,0,0,0,0,0,21079,0,Asia,21079
China,ORA,Sedan/Hatchback,Passenger,Passenger A,0,0,0,0,0,29632,46818,63134,0,0,Asia,139584
China,ORA,Sedan/Hatchback,Passenger,Passenger A,0,0,0,0,0,0,6967,20771,3982,0,Asia,31720
China,ORA,Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,0,0,0,3927,3036,Asia,6963
China,ORA,Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,0,2090,50935,71521,97932,Asia,222478
China,ORA,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,6961,12222,Asia,19183
China,ORA,SUV,SUV,SUV-C,0,0,0,0,3576,10929,350,0,0,0,Asia,14855
China,Land Rover (2008-),SUV,SUV,SUV-C,0,0,19556,18010,10344,7531,11042,13733,16605,14663,Asia,111484
China,Land Rover (2008-),SUV,SUV,SUV-D,0,0,37881,43520,30861,25607,25930,21865,15919,13102,Asia,214685
China,Jaguar (2008-),Sedan/Hatchback,Passenger,Passenger D,0,0,0,1750,11194,11430,12243,10167,10695,9913,Asia,67392
China,Jaguar (2008-),Sedan/Hatchback,Passenger,Passenger E,0,0,6726,20308,14448,5064,5464,6975,10369,10838,Asia,80192
China,Jaguar (2008-),SUV,SUV,SUV-C,0,0,0,0,3081,1698,2321,409,0,1584,Asia,9093
China,Chery,Sedan/Hatchback,Passenger,Passenger A,11025,21704,28891,32172,36471,3207,1138,1301,230,0,Asia,136139
China,Chery,Sedan/Hatchback,Passenger,Passenger A,0,0,0,0,0,0,0,12679,93878,64202,Asia,170759
China,Chery,Sedan/Hatchback,Passenger,Passenger A,47697,10963,2356,0,0,0,118,0,0,0,Asia,61134
China,Chery,Sedan/Hatchback,Passenger,Passenger A,0,0,0,0,0,0,0,0,1166,76,Asia,1242
China,Chery,Sedan/Hatchback,Passenger,Passenger A,0,0,0,0,0,1189,0,0,0,0,Asia,1189
China,Chery,Sedan/Hatchback,Passenger,Passenger A,0,0,0,18950,17690,39262,39554,75142,104374,23196,Asia,318168
China,Chery,Sedan/Hatchback,Passenger,Passenger B,6171,15558,1160,301,0,0,0,0,0,0,Asia,23190
China,Chery,Sedan/Hatchback,Passenger,Passenger B,7009,7320,0,0,0,0,0,0,0,0,Asia,14329
China,Chery,Sedan/Hatchback,Passenger,Passenger C,19491,24163,16537,3054,512,36,0,0,27105,0,Asia,90898
China,Chery,Sedan/Hatchback,Passenger,Passenger C,6498,16324,3700,1975,0,0,0,0,0,0,Asia,28497
China,Chery,Sedan/Hatchback,Passenger,Passenger C,59714,37778,15760,12828,10148,12101,5172,3168,0,0,Asia,156669
China,Chery,Sedan/Hatchback,Passenger,Passenger C,7751,7973,13357,3920,240,0,468,198,0,0,Asia,33907
China,Chery,Sedan/Hatchback,Passenger,Passenger C,16711,8783,1508,0,0,0,0,0,0,0,Asia,27002
China,Chery,Sedan/Hatchback,Passenger,Passenger C,39232,63869,42066,24666,7682,975,1440,480,0,0,Asia,180410
China,Chery,Sedan/Hatchback,Passenger,Passenger D,0,67,130753,135881,103948,51270,2400,21965,81082,64201,Asia,591567
China,Chery,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,35925,0,0,Asia,35925
China,Chery,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,0,109862,Asia,109862
China,Chery,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,5404,0,37627,0,0,Asia,43031
China,Chery,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,10278,71619,76795,10061,33623,53497,Asia,255873
China,Chery,Sedan/Hatchback,Passenger,Passenger D,188,0,0,0,0,0,0,0,0,0,Asia,188
China,Chery,Sedan/Hatchback,Unclassified,Unclassified,0,0,0,0,1355,0,0,0,0,0,Asia,1355
China,Chery,SUV,SUV,SUV-C,0,0,0,0,0,0,0,0,29266,129481,Asia,158747
China,Chery,SUV,SUV,SUV-C,0,0,0,0,0,0,0,0,0,39831,Asia,39831
China,Chery,SUV,SUV,SUV-C,98731,122461,118298,85452,81294,34779,46724,0,0,0,Asia,587739
China,Chery,SUV,SUV,SUV-C,0,0,3562,0,13049,6316,144,95219,84413,96034,Asia,298737
China,Chery,SUV,SUV,SUV-C,91932,68476,54011,46627,69632,63515,6545,88704,121267,158424,Asia,769133
China,Chery,SUV,SUV,SUV-C,0,0,0,0,0,0,70015,9720,0,0,Asia,79735
China,Chery,SUV,SUV,SUV-C,0,0,35386,61894,27546,14629,64992,89935,153157,229545,Asia,677084
China,Chery,SUV,SUV,SUV-D,0,0,0,0,0,0,0,623,306,6962,Asia,7891
China,Chery,SUV,SUV,SUV-D,0,0,0,0,0,73917,84473,79337,40809,32360,Asia,310896
China,Chery,SUV,SUV,SUV-D,0,0,0,0,50578,42581,50297,10962,47935,115516,Asia,317869
China,Chery,SUV,SUV,SUV-D,0,0,0,0,0,0,0,62738,92778,82888,Asia,238404
China,Chery,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,0,40679,Asia,40679
China,Chery,SUV,Unclassified,Unclassified,0,0,8675,0,79,0,0,0,0,0,Asia,8754
China,Chery,Mini trucks,Unclassified,Unclassified,18219,14585,15898,12500,50444,52465,23003,32019,27486,42339,Asia,288958
China,Chery,Heavy trucks,Unclassified,Unclassified,0,0,5176,0,0,0,0,0,0,0,Asia,5176
China,Chery,Small Buses,Unclassified,Unclassified,735,3963,1829,1305,1101,1150,1416,171,391,168,Asia,12229
China,Chery,Medium Buses,Unclassified,Unclassified,0,0,0,0,0,0,0,330,635,246,Asia,1211
China,Chery,Large Buses,Unclassified,Unclassified,0,0,0,0,0,0,0,322,631,150,Asia,1103
China,Karry,Sedan/Hatchback,MPV,MPV,0,0,0,0,0,0,0,0,0,0,Asia,0
China,Karry,SUV,SUV,SUV-D,0,0,0,54800,26870,5694,1243,2343,1644,940,Asia,93534
China,Karry,SUV,Unclassified,Unclassified,0,0,0,0,0,0,0,0,65,0,Asia,65
China,Karry,MPV,MPV,MPV,14,46501,59378,37276,20696,4543,348,83,37,1,Asia,168877
China,Karry,MPV,MPV,MPV,5595,1268,1076,316,153,0,0,0,0,0,Asia,8408
China,Karry,Mini Van,Unclassified,Unclassified,13591,5278,2494,9395,8446,1680,924,2277,1207,1101,Asia,46393
China,Karry,Mini Van,Unclassified,Unclassified,0,0,0,0,0,1756,0,0,0,0,Asia,1756
China,Karry,Mini Van,Unclassified,Unclassified,1879,31,0,0,0,0,0,0,0,0,Asia,1910
China,EXEED,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,0,2258,Asia,2258
China,EXEED,Sedan/Hatchback,SUV,SUV-D,0,0,0,0,23,0,0,0,0,0,Asia,23
China,EXEED,SUV,SUV,SUV-C,0,0,0,0,0,0,6979,11648,20572,31537,Asia,70736
China,EXEED,SUV,SUV,SUV-D,0,0,0,0,0,16233,0,2700,2470,0,Asia,21403
China,EXEED,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,17,38228,Asia,38245
China,EXEED,SUV,SUV,SUV-D,0,0,0,0,0,0,11273,14737,20460,30956,Asia,77426
China,EXEED,SUV,SUV,SUV-D,0,0,0,0,0,0,0,6349,12585,23784,Asia,42718
China,Yibin Kaiyi (-2016),Sedan/Hatchback,Passenger,Passenger C,0,24954,11154,0,0,0,0,0,0,0,Asia,36108
China,Yibin Kaiyi (-2016),SUV,SUV,SUV-C,0,0,23360,0,0,0,0,0,0,0,Asia,23360
China,Yibin Kaiyi (-2016),SUV,SUV,SUV-D,0,0,10490,0,0,0,0,0,0,0,Asia,10490
China,Yibin Kaiyi (-2016),MPV,SUV,SUV-D,0,0,0,0,0,0,0,0,0,0,Asia,0
China,Rely,SUV,SUV,SUV-D,541,1860,0,0,0,0,0,0,0,0,Asia,2401
China,Rely,MPV,MPV,MPV,227,4247,353,0,0,0,0,0,0,0,Asia,4827
China,Riich,Sedan/Hatchback,Passenger,Passenger A,161,0,0,0,0,0,0,0,0,0,Asia,161
China,Riich,Sedan/Hatchback,Passenger,Passenger C,31,0,0,0,0,0,0,0,0,0,Asia,31
China,Riich,Sedan/Hatchback,Passenger,Passenger D,4,0,0,0,0,0,0,0,0,0,Asia,4
China,Riich,Sedan/Hatchback,Passenger,Passenger D,51,2,0,0,0,0,0,0,0,0,Asia,53
China,Riich,SUV,SUV,SUV-B,6532,3556,0,0,0,0,0,0,0,0,Asia,10088
China,JETOUR,SUV,SUV,SUV-C,0,0,0,0,0,0,0,0,11524,86460,Asia,97984
China,JETOUR,SUV,SUV,SUV-D,0,0,0,0,40010,0,0,0,0,0,Asia,40010
China,JETOUR,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,0,1322,Asia,1322
China,JETOUR,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,0,37738,Asia,37738
China,JETOUR,SUV,SUV,SUV-D,0,0,0,0,0,127523,85892,125627,137152,151323,Asia,627517
China,JETOUR,SUV,SUV,SUV-D,0,0,0,0,0,11501,44791,29430,27515,38324,Asia,151561
China,JETOUR,SUV,Unclassified,Unclassified,0,0,0,0,0,0,20,0,0,0,Asia,20
China,iCAR,SUV,SUV,SUV-C,0,0,0,0,0,0,0,0,0,1969,Asia,1969
China,Luxeed,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,0,1741,Asia,1741
China,China FAW Group Corp.,Mini trucks,Unclassified,Unclassified,11742,15187,7132,4455,4020,816,0,0,0,0,Asia,43352
China,China FAW Group Corp.,Light trucks,Unclassified,Unclassified,29928,17608,18757,18601,21408,23624,28452,25410,17947,14705,Asia,216440
China,China FAW Group Corp.,Light Trucks (Chassis),Unclassified,Unclassified,20210,13496,16853,25949,43196,44611,73269,39781,18125,22330,Asia,317820
China,China FAW Group Corp.,Medium trucks,Unclassified,Unclassified,5298,2656,1021,2684,1291,3744,2609,2977,4058,3265,Asia,29603
China,China FAW Group Corp.,Medium Trucks (Chassis),Unclassified,Unclassified,44595,40002,37537,23429,5138,7188,16291,22190,10789,18936,Asia,226095
China,China FAW Group Corp.,Heavy trucks,Unclassified,Unclassified,590,523,1571,3771,5410,2045,4340,4856,13852,20025,Asia,56983
China,China FAW Group Corp.,Heavy Trucks (Chassis),Unclassified,Unclassified,42054,20962,31866,77685,97355,111934,153464,119238,38086,42868,Asia,735512
China,China FAW Group Corp.,Small Buses,Unclassified,Unclassified,242,14,23,0,1,0,0,2,0,851,Asia,1133
China,China FAW Group Corp.,Small Buses (Chassis),Unclassified,Unclassified,0,0,31,200,0,0,0,0,0,0,Asia,231
China,China FAW Group Corp.,Medium Buses,Unclassified,Unclassified,260,180,190,2241,2953,31,0,92,70,108,Asia,6125
China,China FAW Group Corp.,Medium Buses (Chassis),Unclassified,Unclassified,594,784,46,40,0,0,0,0,0,0,Asia,1464
China,China FAW Group Corp.,Large Buses,Unclassified,Unclassified,476,256,28,64,91,259,962,810,171,324,Asia,3441
China,China FAW Group Corp.,Large Buses (Chassis),Unclassified,Unclassified,843,574,308,25,0,0,0,0,0,0,Asia,1750
China,China FAW Group Corp.,Semi Trailer,Unclassified,Unclassified,21758,24152,26674,8973,144667,189047,236037,169203,54058,119208,Asia,993777
China,China FAW Group Corp.,Semi Trailer,Unclassified,Unclassified,27100,24547,58275,97752,0,0,0,0,0,0,Asia,207674
China,China FAW Group Corp.,Semi Trailer,Unclassified,Unclassified,26939,16951,39174,74550,1223,972,855,2021,2168,10670,Asia,175523
China,Bestune/Besturn,Sedan/Hatchback,Passenger,Passenger C,0,11934,40968,16126,10855,23634,1436,0,0,0,Asia,104953
China,Bestune/Besturn,Sedan/Hatchback,Passenger,Passenger C,77224,56648,17068,8799,3172,448,0,0,0,0,Asia,163359
China,Bestune/Besturn,Sedan/Hatchback,Passenger,Passenger C,0,76,24607,0,0,0,0,0,0,0,Asia,24683
China,Bestune/Besturn,Sedan/Hatchback,Passenger,Passenger D,25009,18851,2881,2101,627,0,4766,19640,26824,49270,Asia,149969
China,Bestune/Besturn,Sedan/Hatchback,Passenger,Passenger D,4237,1151,351,55,0,0,0,0,0,0,Asia,5794
China,Bestune/Besturn,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,0,0,Asia,0
China,Bestune/Besturn,Sedan/Hatchback,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,1984,Asia,1984
China,Bestune/Besturn,SUV,SUV,SUV-C,0,0,0,0,0,0,0,9252,6918,15240,Asia,31410
China,Bestune/Besturn,SUV,SUV,SUV-C,0,0,0,0,0,8867,2139,8626,631,0,Asia,20263
China,Bestune/Besturn,SUV,SUV,SUV-C,0,0,0,0,10568,48144,28937,13627,13308,15310,Asia,129894
China,Bestune/Besturn,SUV,SUV,SUV-C,0,0,66,78089,54728,52932,12090,1208,0,0,Asia,199113
China,Bestune/Besturn,SUV,SUV,SUV-C,79584,55395,23284,7866,3763,1379,1943,0,0,0,Asia,173214
China,Bestune/Besturn,SUV,SUV,SUV-D,0,0,0,0,0,0,0,212,3117,683,Asia,4012
China,Bestune/Besturn,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,0,12102,Asia,12102
China,Bestune/Besturn,SUV,SUV,SUV-D,0,0,0,0,0,0,235,0,1,0,Asia,236
China,Bestune/Besturn,SUV,SUV,SUV-D,0,0,0,0,0,7966,11069,6279,4274,2727,Asia,32315
China,Bestune/Besturn,MPV,MPV,MPV,0,0,0,0,0,0,0,9169,20227,28619,Asia,58015
China,Bestune/Besturn,MPV,MPV,MPV,0,0,0,0,0,0,0,0,0,1365,Asia,1365
China,Bestune/Besturn,MPV,Unclassified,Unclassified,0,0,0,0,0,0,0,0,178,0,Asia,178
China,Haima,Sedan/Hatchback,Passenger,Passenger B,3098,1786,35,0,0,0,0,0,0,0,Asia,4919
China,Haima,Sedan/Hatchback,Passenger,Passenger C,57311,48617,43718,9857,3599,322,0,0,0,0,Asia,163424
China,Haima,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,260,0,0,0,0,0,Asia,260
China,Haima,Sedan/Hatchback,Passenger,Passenger D,996,274,0,0,0,0,0,0,0,0,Asia,1270
China,Haima,SUV,SUV,SUV-C,0,0,0,0,0,0,0,31,0,0,Asia,31
China,Haima,SUV,SUV,SUV-C,0,0,0,0,0,3007,1010,0,0,0,Asia,4017
China,Haima,SUV,SUV,SUV-C,0,0,0,0,12389,39,0,4320,0,0,Asia,16748
China,Haima,SUV,SUV,SUV-C,26743,18599,7552,20230,0,0,0,0,0,0,Asia,73124
China,Haima,SUV,SUV,SUV-C,0,0,0,0,0,0,0,2700,0,0,Asia,2700
China,Haima,MPV,MPV,MPV,0,0,0,6977,1032,0,0,0,0,0,Asia,8009
China,Haima,MPV,MPV,MPV,0,0,15583,0,0,0,0,0,0,0,Asia,15583
China,Haima,MPV,MPV,MPV,1891,490,272,0,0,0,0,0,0,0,Asia,2653
China,Haima,MPV,MPV,MPV,0,0,0,0,0,0,1270,7804,0,0,Asia,9074
China,Haima,MPV,MPV,MPV,0,0,0,0,1002,0,0,0,0,0,Asia,1002
China,Haima,Mini Van,Unclassified,Unclassified,0,0,0,0,0,1001,0,0,0,0,Asia,1001
China,Haima,Light trucks,Unclassified,Unclassified,0,0,0,0,0,0,104,8,0,0,Asia,112
China,FAW,Sedan/Hatchback,SUV,SUV-C,5539,0,0,0,0,0,0,0,0,0,Asia,5539
China,FAW Jilin Automobile,SUV,SUV,SUV-C,0,0,45120,64385,22205,555,0,0,0,0,Asia,132265
China,FAW Jilin Automobile,SUV,SUV,SUV-C,0,0,0,0,0,90,0,0,0,0,Asia,90
China,FAW Jilin Automobile,SUV,SUV,SUV-C,0,0,0,0,16785,52,0,0,0,0,Asia,16837
China,FAW Jilin Automobile,MPV,SUV,SUV-C,18455,13559,5310,0,0,0,0,0,0,0,Asia,37324
China,FAW-Volkswagen Automotive,Sedan/Hatchback,Unclassified,Unclassified,0,0,0,0,1,0,0,0,0,0,Asia,1
China,Hongqi,Sedan/Hatchback,Passenger,Passenger D,0,0,0,23,24625,51304,68200,80499,99701,109272,Asia,433624
China,Hongqi,Sedan/Hatchback,Passenger,Passenger D,0,0,0,45,0,0,0,0,0,0,Asia,45
China,Hongqi,Sedan/Hatchback,Passenger,Passenger E,0,0,0,0,0,0,0,23353,33450,67780,Asia,124583
China,Hongqi,Sedan/Hatchback,Passenger,Passenger E,0,0,0,0,0,0,0,0,0,11256,Asia,11256
China,Hongqi,Sedan/Hatchback,Passenger,Passenger E,2532,5021,5024,5766,8946,8616,7080,6394,5432,2370,Asia,57181
China,Hongqi,Sedan/Hatchback,Passenger,Passenger E,0,0,0,0,0,0,16050,47626,10815,10488,Asia,84979
China,Hongqi,Sedan/Hatchback,Passenger,Passenger E,0,4,1,1,3,20,0,0,1,0,Asia,30
China,Hongqi,SUV,SUV,SUV-C,0,0,0,0,0,8811,4068,300,0,0,Asia,13179
China,Hongqi,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,0,22340,Asia,22340
China,Hongqi,SUV,SUV,SUV-D,0,0,0,0,0,30007,104517,136767,130164,103253,Asia,504708
China,Hongqi,SUV,SUV,SUV-D,0,0,0,0,0,5298,8977,15319,8428,8477,Asia,46499
China,Hongqi,SUV,SUV,SUV-E,0,0,0,0,0,0,305,8438,3870,2766,Asia,15379
China,Hongqi,SUV,SUV,SUV-E,0,0,0,0,0,0,0,0,93,215,Asia,308
China,Hongqi,SUV,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
China,Hongqi,MPV,MPV,MPV,0,0,0,0,0,0,0,0,10724,2283,Asia,13007
China,Jia Bao,Mini Van,Unclassified,Unclassified,17115,22709,9448,5399,3525,523,0,0,0,0,Asia,58719
China,Junpai,Sedan/Hatchback,Passenger,Passenger D,0,0,0,38,9166,200,0,0,0,0,Asia,9404
China,Junpai,Sedan/Hatchback,Passenger,Passenger D,0,0,7225,719,350,0,0,0,0,0,Asia,8294
China,Junpai,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,3537,0,0,0,0,0,Asia,3537
China,Junpai,SUV,SUV,SUV-C,0,29656,10609,13989,5599,577,0,0,0,0,Asia,60430
China,Junpai,SUV,SUV,SUV-D,0,0,0,0,1854,109,0,0,0,0,Asia,1963
China,Oley,Sedan/Hatchback,Passenger,Passenger B,6936,1464,320,0,0,0,0,0,0,0,Asia,8720
China,Tianjin FAW Xiali Automobile,Sedan/Hatchback,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
China,Tianjin Tianqi Group Meiya Auto Mfg.,SUV,SUV,SUV-D,2,0,0,0,0,0,0,0,0,0,Asia,2
China,Tianjin Tianqi Group Meiya Auto Mfg.,Light trucks,Unclassified,Unclassified,439,16,505,0,0,0,0,0,0,0,Asia,960
China,Tianjin Tianqi Group Meiya Auto Mfg.,Small Buses,Unclassified,Unclassified,22,1,0,0,0,0,0,0,0,0,Asia,23
China,Xiali,Sedan/Hatchback,Passenger,Passenger B,11953,6311,8722,0,0,0,0,0,0,0,Asia,26986
China,Xiali,Sedan/Hatchback,Passenger,Passenger B,1186,619,793,1623,1080,120,0,0,0,0,Asia,5421
China,Xiali,Sedan/Hatchback,Passenger,Passenger B,51269,0,0,0,0,0,0,0,0,0,Asia,51269
China,Xiali,Sedan/Hatchback,Passenger,Passenger B,0,13899,0,0,0,0,0,0,0,0,Asia,13899
China,Xiali,Sedan/Hatchback,Passenger,Passenger C,0,9177,10168,5591,0,0,0,0,0,0,Asia,24936
China,Xiali,Sedan/Hatchback,Passenger,Passenger D,0,0,0,1719,40,180,0,0,0,0,Asia,1939
China,Xiali,Sedan/Hatchback,SUV,SUV-C,0,2571,411,350,0,0,0,0,0,0,Asia,3332
China,Zi You Feng,MPV,MPV,MPV,1,0,0,0,0,0,0,0,0,0,Asia,1
China,SITECH,SUV,SUV,SUV-B,0,0,0,0,3199,1574,0,0,0,0,Asia,4773
China,LEVDEO,Sedan/Hatchback,Unclassified,Unclassified,0,0,0,0,2,0,0,0,0,0,Asia,2
China,Isuzu,SUV,SUV,SUV-D,0,2248,1704,3667,3218,1686,1377,1248,1198,1435,Asia,17781
China,Lifan,Sedan/Hatchback,Passenger,Passenger B,7062,7344,303,6223,0,0,0,0,0,0,Asia,20932
China,Lifan,Sedan/Hatchback,Passenger,Passenger B,0,0,0,0,1073,0,0,0,0,0,Asia,1073
China,Lifan,Sedan/Hatchback,Passenger,Passenger C,563,68,13,2,10,0,0,0,0,0,Asia,656
China,Lifan,Sedan/Hatchback,Passenger,Passenger C,5539,400,1126,470,460,0,0,0,0,0,Asia,7995
China,Lifan,Sedan/Hatchback,Passenger,Passenger C,16524,4293,5327,4740,3974,122,0,0,0,0,Asia,34980
China,Lifan,Sedan/Hatchback,Passenger,Passenger D,8749,3497,79,22,4,0,0,0,0,0,Asia,12351
China,Lifan,Sedan/Hatchback,Passenger,Passenger D,0,9396,2044,4393,1537,381,1,0,0,0,Asia,17752
China,Lifan,SUV,SUV,SUV-B,0,20004,16002,6640,1149,186,0,0,0,0,Asia,43981
China,Lifan,SUV,SUV,SUV-C,50024,28248,15636,13624,2849,0,0,0,0,0,Asia,110381
China,Lifan,SUV,SUV,SUV-C,0,0,0,0,5825,242,200,0,0,0,Asia,6267
China,Lifan,SUV,SUV,SUV-D,0,0,0,1361,1600,128,0,0,0,0,Asia,3089
China,Lifan,SUV,SUV,SUV-D,0,0,49567,16463,8344,491,294,40,0,0,Asia,75199
China,Lifan,SUV,MPV,MPV,0,0,0,0,0,0,0,0,0,0,Asia,0
China,Lifan,MPV,MPV,MPV,0,0,0,0,0,0,0,3833,0,0,Asia,3833
China,Lifan,MPV,MPV,MPV,0,0,7800,911,309,7,0,0,0,0,Asia,9027
China,Lifan,MPV,MPV,MPV,0,0,0,19857,456,117,10,0,0,0,Asia,20440
China,Lifan,Mini Van,Unclassified,Unclassified,59991,60807,1615,4438,1284,304,0,90,0,0,Asia,128529
China,Lifan,Mini Van,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
China,Lifan,Mini trucks,Unclassified,Unclassified,0,0,27866,20796,819,0,0,0,0,0,Asia,49481
China,Lifan,Light trucks,Unclassified,Unclassified,57599,106342,79410,57130,6065,0,0,0,0,0,Asia,306546
China,Lifan,Medium trucks,Unclassified,Unclassified,29843,43775,71601,57075,13056,0,0,0,0,0,Asia,215350
China,Lotus (-2016),Sedan/Hatchback,Passenger,Passenger C,36469,5703,0,0,0,0,0,0,0,0,Asia,42172
China,Lotus (-2016),Sedan/Hatchback,Passenger,Passenger C,27255,4275,0,0,0,0,0,0,0,0,Asia,31530
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger A,4259,1713,200,0,0,0,0,0,0,0,Asia,6172
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger A,0,0,0,0,43189,18563,1808,74,0,0,Asia,63634
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger B,10206,10634,0,0,0,0,0,0,0,0,Asia,20840
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger B,0,0,0,0,0,0,0,0,0,13130,Asia,13130
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger C,28803,14892,8033,1898,0,0,0,0,0,0,Asia,53626
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger C,10899,4618,2123,2666,2962,3458,2943,960,0,0,Asia,30629
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger C,0,0,1532,0,0,0,0,0,0,0,Asia,1532
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger C,0,0,7916,2140,0,0,0,0,0,0,Asia,10056
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger C,0,0,7925,25047,0,0,0,0,0,0,Asia,32972
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,124,4220,76,0,0,0,Asia,4420
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,34,6,0,0,0,Asia,40
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,0,32643,Asia,32643
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,10139,0,1329,0,0,Asia,11468
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger D,0,0,0,1119,146,821,0,0,0,0,Asia,2086
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,1388,0,0,0,Asia,1388
China,Anhui Jianghuai Automobile (JAC),Sedan/Hatchback,Passenger,Passenger D,0,0,0,306,2053,2996,1055,1,65,0,Asia,6476
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-A,0,0,0,0,862,239,8,0,0,0,Asia,1109
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-B,0,26730,49553,24560,13778,9734,5001,2118,0,0,Asia,131474
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-B,0,0,2714,686,0,0,0,0,0,0,Asia,3400
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-B,0,0,0,173,0,0,0,0,0,0,Asia,173
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-C,0,0,0,0,0,4238,774,0,0,0,Asia,5012
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-C,0,0,0,0,0,0,7253,979,402,0,Asia,8634
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-C,49956,196905,198648,55271,34864,12342,7732,2367,0,0,Asia,558085
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-C,0,0,0,0,2471,22385,2428,109,0,0,Asia,27393
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-C,21766,28954,29323,23502,16662,7045,9525,1951,0,0,Asia,138728
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-C,0,0,0,0,5549,4377,383,162,0,0,Asia,10471
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-D,0,0,0,0,0,0,6326,105,0,0,Asia,6431
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,0,0,Asia,0
China,Anhui Jianghuai Automobile (JAC),SUV,SUV,SUV-D,0,0,0,14401,7475,934,93,0,0,0,Asia,22903
China,Anhui Jianghuai Automobile (JAC),MPV,MPV,MPV,70888,61722,62238,650,48,75,139,0,0,0,Asia,195760
